date,fid,tile,filename,count,nodata,nbcld,cldprb,min,max,mean,std,median,percentile_25,percentile_75,ID
2022-12-12 06:35:11,29,40KCB,S2A_MSIL2A_20221212T063511_N0509_R134_T40KCB_20221212T073912_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,534.0,573.0,558.2222222222222,11.183100124521005,563.0,551.0,564.0,32
2022-12-17 06:35:09,29,40KCB,S2B_MSIL2A_20221217T063509_N0509_R134_T40KCB_20221217T074811_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,594.0,793.0,668.5555555555555,60.55871551388254,649.0,626.0,701.0,32
2022-12-22 06:35:11,29,40KCB,S2A_MSIL2A_20221222T063511_N0509_R134_T40KCB_20221222T074016_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,543.0,590.0,564.3333333333334,15.1803967156476,565.0,555.0,575.0,32
2022-12-27 06:35:09,29,40KCB,S2B_MSIL2A_20221227T063509_N0509_R134_T40KCB_20221227T074715_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,402.0,441.0,427.0,13.05543735171076,431.0,416.0,438.0,32
2023-01-01 06:35:11,29,40KCB,S2A_MSIL2A_20230101T063511_N0509_R134_T40KCB_20230101T074016_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,360.0,461.0,422.77777777777777,35.52081636254618,434.0,408.0,451.0,32
2023-01-06 06:35:09,29,40KCB,S2B_MSIL2A_20230106T063509_N0509_R134_T40KCB_20230106T074656_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,372.0,456.0,405.8888888888889,25.967691226875004,397.0,386.0,423.0,32
2023-01-16 06:35:09,29,40KCB,S2B_MSIL2A_20230116T063509_N0509_R134_T40KCB_20230116T074710_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,312.0,364.0,337.0,16.532795690182994,342.0,321.0,347.0,32
2023-02-10 06:35:11,29,40KCB,S2A_MSIL2A_20230210T063511_N0509_R134_T40KCB_20230210T074109_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,368.0,408.0,388.8888888888889,11.444983806060524,388.0,385.0,395.0,32
2023-02-15 06:35:09,29,40KCB,S2B_MSIL2A_20230215T063509_N0509_R134_T40KCB_20230215T075710_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,293.0,335.0,318.77777777777777,13.002373952285089,316.0,315.0,329.0,32
2023-02-25 06:35:09,29,40KCB,S2B_MSIL2A_20230225T063509_N0509_R134_T40KCB_20230225T075658_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,373.0,405.0,389.0,9.510228411791404,390.0,389.0,391.0,32
2023-03-02 06:35:11,29,40KCB,S2A_MSIL2A_20230302T063511_N0509_R134_T40KCB_20230302T074016_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,258.0,287.0,271.0,8.831760866327848,273.0,262.0,276.0,32
2023-03-17 06:35:19,29,40KCB,S2B_MSIL2A_20230317T063519_N0509_R134_T40KCB_20230317T075101_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,270.0,296.0,280.44444444444446,8.084431006036109,279.0,276.0,286.0,32
2023-03-22 06:35:11,29,40KCB,S2A_MSIL2A_20230322T063511_N0509_R134_T40KCB_20230322T075154_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,310.0,330.0,320.8888888888889,7.665861471404596,323.0,314.0,328.0,32
2023-03-27 06:35:09,29,40KCB,S2B_MSIL2A_20230327T063509_N0509_R134_T40KCB_20230327T074714_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,367.0,403.0,387.55555555555554,12.419618093172065,391.0,376.0,399.0,32
2023-04-01 06:35:11,29,40KCB,S2A_MSIL2A_20230401T063511_N0509_R134_T40KCB_20230401T074629_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,379.0,419.0,401.44444444444446,10.510429858120414,404.0,398.0,407.0,32
2023-04-06 06:35:09,29,40KCB,S2B_MSIL2A_20230406T063509_N0509_R134_T40KCB_20230406T080614_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,285.0,323.0,304.1111111111111,12.00411452095067,310.0,293.0,312.0,32
2023-04-11 06:35:11,29,40KCB,S2A_MSIL2A_20230411T063511_N0509_R134_T40KCB_20230411T075502_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,359.0,390.0,371.0,10.110500592068734,369.0,364.0,377.0,32
2023-04-16 06:35:09,29,40KCB,S2B_MSIL2A_20230416T063509_N0509_R134_T40KCB_20230416T074646_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,236.0,252.0,244.88888888888889,4.3574825669172395,245.0,242.0,248.0,32
2023-04-21 06:35:11,29,40KCB,S2A_MSIL2A_20230421T063511_N0509_R134_T40KCB_20230421T080529_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,370.0,419.0,396.55555555555554,13.59011986792947,400.0,397.0,402.0,32
2023-04-26 06:35:09,29,40KCB,S2B_MSIL2A_20230426T063509_N0509_R134_T40KCB_20230426T074720_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,277.0,733.0,500.8888888888889,142.81802286238593,511.0,412.0,620.0,32
2023-05-01 06:35:11,29,40KCB,S2A_MSIL2A_20230501T063511_N0509_R134_T40KCB_20230501T075545_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,286.0,300.0,293.44444444444446,4.085505846855607,293.0,291.0,297.0,32
2023-05-06 06:35:09,29,40KCB,S2B_MSIL2A_20230506T063509_N0509_R134_T40KCB_20230506T074616_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,301.0,330.0,314.6666666666667,9.404490653110589,316.0,305.0,318.0,32
2023-05-11 06:35:11,29,40KCB,S2A_MSIL2A_20230511T063511_N0509_R134_T40KCB_20230511T075501_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,367.0,381.0,374.44444444444446,4.030746032714901,374.0,372.0,376.0,32
2023-05-16 06:35:09,29,40KCB,S2B_MSIL2A_20230516T063509_N0509_R134_T40KCB_20230516T075102_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,258.0,289.0,273.0,8.219218670625303,273.0,268.0,277.0,32
